cik,company,form,date_filed,quarter,year,filename,url,local_path,relative_path,companyid
34088,EXXON MOBIL CORP,10-Q,2014-05-07,2,2014,edgar/data/34088/0000034088-14-000019.txt,https://www.sec.gov/Archives/edgar/data/34088/0000034088-14-000019.txt,E:\sec_mda_data\mda_10q_raw\2014\0000034088\0000034088__7ad75fb78df8.html,edgar/data/34088/0000034088-14-000019.txt,406338.0
34408,FAMILY DOLLAR STORES INC,10-Q,2014-04-10,2,2014,edgar/data/34408/0000034408-14-000006.txt,https://www.sec.gov/Archives/edgar/data/34408/0000034408-14-000006.txt,E:\sec_mda_data\mda_10q_raw\2014\0000034408\0000034408__c30a7f0a6e59.html,edgar/data/34408/0000034408-14-000006.txt,270820.0
34903,FEDERAL REALTY INVESTMENT TRUST,10-Q,2014-05-08,2,2014,edgar/data/34903/0000034903-14-000017.txt,https://www.sec.gov/Archives/edgar/data/34903/0000034903-14-000017.txt,E:\sec_mda_data\mda_10q_raw\2014\0000034903\0000034903__82cb50ad683b.html,edgar/data/34903/0000034903-14-000017.txt,271305.0
350563,TECO ENERGY INC,10-Q,2014-05-02,2,2014,edgar/data/350563/0001193125-14-178557.txt,https://www.sec.gov/Archives/edgar/data/350563/0001193125-14-178557.txt,E:\sec_mda_data\mda_10q_raw\2014\0000350563\0000350563__ee264c2ae305.html,edgar/data/350563/0001193125-14-178557.txt,306596.0
350698,"AUTONATION, INC.",10-Q,2014-04-18,2,2014,edgar/data/350698/0000350698-14-000052.txt,https://www.sec.gov/Archives/edgar/data/350698/0000350698-14-000052.txt,E:\sec_mda_data\mda_10q_raw\2014\0000350698\0000350698__726173522a99.html,edgar/data/350698/0000350698-14-000052.txt,112302.0
352363,Kate Spade & Co,10-Q,2014-05-14,2,2014,edgar/data/352363/0001104659-14-038608.txt,https://www.sec.gov/Archives/edgar/data/352363/0001104659-14-038608.txt,E:\sec_mda_data\mda_10q_raw\2014\0000352363\0000352363__748c46d9895d.html,edgar/data/352363/0001104659-14-038608.txt,285125.0
352915,UNIVERSAL HEALTH SERVICES INC,10-Q,2014-05-07,2,2014,edgar/data/352915/0001193125-14-186064.txt,https://www.sec.gov/Archives/edgar/data/352915/0001193125-14-186064.txt,E:\sec_mda_data\mda_10q_raw\2014\0000352915\0000352915__7ee131946a22.html,edgar/data/352915/0001193125-14-186064.txt,36040.0
353944,INTERNATIONAL GAME TECHNOLOGY,10-Q,2014-05-07,2,2014,edgar/data/353944/0000353944-14-000012.txt,https://www.sec.gov/Archives/edgar/data/353944/0000353944-14-000012.txt,E:\sec_mda_data\mda_10q_raw\2014\0000353944\0000353944__fd0e3b393e6d.html,edgar/data/353944/0000353944-14-000012.txt,281438.0
354950,HOME DEPOT INC,10-Q,2014-05-28,2,2014,edgar/data/354950/0000354950-14-000017.txt,https://www.sec.gov/Archives/edgar/data/354950/0000354950-14-000017.txt,E:\sec_mda_data\mda_10q_raw\2014\0000354950\0000354950__fecbca2638f3.html,edgar/data/354950/0000354950-14-000017.txt,278679.0
35527,FIFTH THIRD BANCORP,10-Q,2014-05-08,2,2014,edgar/data/35527/0001193125-14-190134.txt,https://www.sec.gov/Archives/edgar/data/35527/0001193125-14-190134.txt,E:\sec_mda_data\mda_10q_raw\2014\0000035527\0000035527__713e811feeb2.html,edgar/data/35527/0001193125-14-190134.txt,270961.0
36104,US BANCORP \DE\,10-Q,2014-05-07,2,2014,edgar/data/36104/0001193125-14-187251.txt,https://www.sec.gov/Archives/edgar/data/36104/0001193125-14-187251.txt,E:\sec_mda_data\mda_10q_raw\2014\0000036104\0000036104__defc685bc78d.html,edgar/data/36104/0001193125-14-187251.txt,305304.0
36270,M&T BANK CORP,10-Q,2014-05-08,2,2014,edgar/data/36270/0001193125-14-189500.txt,https://www.sec.gov/Archives/edgar/data/36270/0001193125-14-189500.txt,E:\sec_mda_data\mda_10q_raw\2014\0000036270\0000036270__8af61305a04d.html,edgar/data/36270/0001193125-14-189500.txt,272285.0
37785,FMC CORP,10-Q,2014-05-07,2,2014,edgar/data/37785/0000037785-14-000023.txt,https://www.sec.gov/Archives/edgar/data/37785/0000037785-14-000023.txt,E:\sec_mda_data\mda_10q_raw\2014\0000037785\0000037785__5fd247486b37.html,edgar/data/37785/0000037785-14-000023.txt,28606.0
37996,FORD MOTOR CO,10-Q,2014-05-01,2,2014,edgar/data/37996/0000037996-14-000023.txt,https://www.sec.gov/Archives/edgar/data/37996/0000037996-14-000023.txt,E:\sec_mda_data\mda_10q_raw\2014\0000037996\0000037996__3a407db78101.html,edgar/data/37996/0000037996-14-000023.txt,106335.0
38777,FRANKLIN RESOURCES INC,10-Q,2014-04-28,2,2014,edgar/data/38777/0000038777-14-000168.txt,https://www.sec.gov/Archives/edgar/data/38777/0000038777-14-000168.txt,E:\sec_mda_data\mda_10q_raw\2014\0000038777\0000038777__d8a2300fd440.html,edgar/data/38777/0000038777-14-000168.txt,28703.0
39899,GANNETT CO INC /DE/,10-Q,2014-05-07,2,2014,edgar/data/39899/0000039899-14-000020.txt,https://www.sec.gov/Archives/edgar/data/39899/0000039899-14-000020.txt,E:\sec_mda_data\mda_10q_raw\2014\0000039899\0000039899__9d818dcada90.html,edgar/data/39899/0000039899-14-000020.txt,20571.0
39911,GAP INC,10-Q,2014-06-10,2,2014,edgar/data/39911/0000039911-14-000092.txt,https://www.sec.gov/Archives/edgar/data/39911/0000039911-14-000092.txt,E:\sec_mda_data\mda_10q_raw\2014\0000039911\0000039911__73e8f270678c.html,edgar/data/39911/0000039911-14-000092.txt,274265.0
40533,GENERAL DYNAMICS CORP,10-Q,2014-04-23,2,2014,edgar/data/40533/0000040533-14-000010.txt,https://www.sec.gov/Archives/edgar/data/40533/0000040533-14-000010.txt,E:\sec_mda_data\mda_10q_raw\2014\0000040533\0000040533__dcc95a4b9bc0.html,edgar/data/40533/0000040533-14-000010.txt,274561.0
40545,GENERAL ELECTRIC CO,10-Q,2014-05-12,2,2014,edgar/data/40545/0000040554-14-000061.txt,https://www.sec.gov/Archives/edgar/data/40545/0000040554-14-000061.txt,E:\sec_mda_data\mda_10q_raw\2014\0000040545\0000040545__1151d145e4d9.html,edgar/data/40545/0000040554-14-000061.txt,177031.0
40987,GENUINE PARTS CO,10-Q,2014-05-07,2,2014,edgar/data/40987/0001193125-14-186362.txt,https://www.sec.gov/Archives/edgar/data/40987/0001193125-14-186362.txt,E:\sec_mda_data\mda_10q_raw\2014\0000040987\0000040987__721e64efe7d2.html,edgar/data/40987/0001193125-14-186362.txt,275034.0
42582,GOODYEAR TIRE & RUBBER CO /OH/,10-Q,2014-04-29,2,2014,edgar/data/42582/0000950123-14-004320.txt,https://www.sec.gov/Archives/edgar/data/42582/0000950123-14-004320.txt,E:\sec_mda_data\mda_10q_raw\2014\0000042582\0000042582__115ccefe0902.html,edgar/data/42582/0000950123-14-004320.txt,275789.0
4281,ALCOA INC,10-Q,2014-04-24,2,2014,edgar/data/4281/0001193125-14-157120.txt,https://www.sec.gov/Archives/edgar/data/4281/0001193125-14-157120.txt,E:\sec_mda_data\mda_10q_raw\2014\0000004281\0000004281__252a1fdb3724.html,edgar/data/4281/0001193125-14-157120.txt,249603.0
4447,HESS CORP,10-Q,2014-05-08,2,2014,edgar/data/4447/0001193125-14-190297.txt,https://www.sec.gov/Archives/edgar/data/4447/0001193125-14-190297.txt,E:\sec_mda_data\mda_10q_raw\2014\0000004447\0000004447__305785f98bd3.html,edgar/data/4447/0001193125-14-190297.txt,249841.0
45012,HALLIBURTON CO,10-Q,2014-04-25,2,2014,edgar/data/45012/0000045012-14-000199.txt,https://www.sec.gov/Archives/edgar/data/45012/0000045012-14-000199.txt,E:\sec_mda_data\mda_10q_raw\2014\0000045012\0000045012__3b2a8d9ae186.html,edgar/data/45012/0000045012-14-000199.txt,177698.0
46080,HASBRO INC,10-Q,2014-05-06,2,2014,edgar/data/46080/0000046080-14-000048.txt,https://www.sec.gov/Archives/edgar/data/46080/0000046080-14-000048.txt,E:\sec_mda_data\mda_10q_raw\2014\0000046080\0000046080__c6a9694cd6ff.html,edgar/data/46080/0000046080-14-000048.txt,277746.0
46765,HELMERICH & PAYNE INC,10-Q,2014-05-02,2,2014,edgar/data/46765/0001104659-14-033820.txt,https://www.sec.gov/Archives/edgar/data/46765/0001104659-14-033820.txt,E:\sec_mda_data\mda_10q_raw\2014\0000046765\0000046765__bd7a0551a0e6.html,edgar/data/46765/0001104659-14-033820.txt,278341.0
47111,HERSHEY CO,10-Q,2014-05-02,2,2014,edgar/data/47111/0000047111-14-000016.txt,https://www.sec.gov/Archives/edgar/data/47111/0000047111-14-000016.txt,E:\sec_mda_data\mda_10q_raw\2014\0000047111\0000047111__8a3d1996c4c6.html,edgar/data/47111/0000047111-14-000016.txt,98873.0
47217,HEWLETT PACKARD CO,10-Q,2014-06-09,2,2014,edgar/data/47217/0001047469-14-005424.txt,https://www.sec.gov/Archives/edgar/data/47217/0001047469-14-005424.txt,E:\sec_mda_data\mda_10q_raw\2014\0000047217\0000047217__67f9e81725f6.html,edgar/data/47217/0001047469-14-005424.txt,108856.0
48039,HollyFrontier Corp,10-Q,2014-05-06,2,2014,edgar/data/48039/0000048039-14-000030.txt,https://www.sec.gov/Archives/edgar/data/48039/0000048039-14-000030.txt,E:\sec_mda_data\mda_10q_raw\2014\0000048039\0000048039__cd8a649a37b8.html,edgar/data/48039/0000048039-14-000030.txt,178254.0
48465,HORMEL FOODS CORP /DE/,10-Q,2014-06-06,2,2014,edgar/data/48465/0001104659-14-044370.txt,https://www.sec.gov/Archives/edgar/data/48465/0001104659-14-044370.txt,E:\sec_mda_data\mda_10q_raw\2014\0000048465\0000048465__7e7ec632a6bc.html,edgar/data/48465/0001104659-14-044370.txt,279042.0
4904,AMERICAN ELECTRIC POWER CO INC,10-Q,2014-04-25,2,2014,edgar/data/4904/0000004904-14-000049.txt,https://www.sec.gov/Archives/edgar/data/4904/0000004904-14-000049.txt,E:\sec_mda_data\mda_10q_raw\2014\0000004904\0000004904__54982f226158.html,edgar/data/4904/0000004904-14-000049.txt,135470.0
49071,HUMANA INC,10-Q,2014-05-07,2,2014,edgar/data/49071/0001193125-14-187480.txt,https://www.sec.gov/Archives/edgar/data/49071/0001193125-14-187480.txt,E:\sec_mda_data\mda_10q_raw\2014\0000049071\0000049071__6bc701cf9f98.html,edgar/data/49071/0001193125-14-187480.txt,29618.0
49196,HUNTINGTON BANCSHARES INC/MD,10-Q,2014-04-28,2,2014,edgar/data/49196/0001193125-14-162757.txt,https://www.sec.gov/Archives/edgar/data/49196/0001193125-14-162757.txt,E:\sec_mda_data\mda_10q_raw\2014\0000049196\0000049196__405624bd1530.html,edgar/data/49196/0001193125-14-162757.txt,278614.0
4962,AMERICAN EXPRESS CO,10-Q,2014-04-29,2,2014,edgar/data/4962/0001193125-14-167067.txt,https://www.sec.gov/Archives/edgar/data/4962/0001193125-14-167067.txt,E:\sec_mda_data\mda_10q_raw\2014\0000004962\0000004962__74775c79a417.html,edgar/data/4962/0001193125-14-167067.txt,92001.0
4977,AFLAC INC,10-Q,2014-05-02,2,2014,edgar/data/4977/0000004977-14-000066.txt,https://www.sec.gov/Archives/edgar/data/4977/0000004977-14-000066.txt,E:\sec_mda_data\mda_10q_raw\2014\0000004977\0000004977__ca6b19514e9b.html,edgar/data/4977/0000004977-14-000066.txt,250178.0
49826,ILLINOIS TOOL WORKS INC,10-Q,2014-05-02,2,2014,edgar/data/49826/0000049826-14-000070.txt,https://www.sec.gov/Archives/edgar/data/49826/0000049826-14-000070.txt,E:\sec_mda_data\mda_10q_raw\2014\0000049826\0000049826__5c0d3b1e00e2.html,edgar/data/49826/0000049826-14-000070.txt,280561.0
50104,TESORO CORP /NEW/,10-Q,2014-05-02,2,2014,edgar/data/50104/0000050104-14-000024.txt,https://www.sec.gov/Archives/edgar/data/50104/0000050104-14-000024.txt,E:\sec_mda_data\mda_10q_raw\2014\0000050104\0000050104__a02a9f5c553f.html,edgar/data/50104/0000050104-14-000024.txt,307816.0
51143,INTERNATIONAL BUSINESS MACHINES CORP,10-Q,2014-04-29,2,2014,edgar/data/51143/0000051143-14-000004.txt,https://www.sec.gov/Archives/edgar/data/51143/0000051143-14-000004.txt,E:\sec_mda_data\mda_10q_raw\2014\0000051143\0000051143__d5e290325fe3.html,edgar/data/51143/0000051143-14-000004.txt,112350.0
51253,INTERNATIONAL FLAVORS & FRAGRANCES INC,10-Q,2014-05-06,2,2014,edgar/data/51253/0000051253-14-000008.txt,https://www.sec.gov/Archives/edgar/data/51253/0000051253-14-000008.txt,E:\sec_mda_data\mda_10q_raw\2014\0000051253\0000051253__2507c75a37ca.html,edgar/data/51253/0000051253-14-000008.txt,281407.0
51434,INTERNATIONAL PAPER CO /NEW/,10-Q,2014-05-07,2,2014,edgar/data/51434/0000051434-14-000006.txt,https://www.sec.gov/Archives/edgar/data/51434/0000051434-14-000006.txt,E:\sec_mda_data\mda_10q_raw\2014\0000051434\0000051434__e2862ba7711c.html,edgar/data/51434/0000051434-14-000006.txt,61036.0
51644,"INTERPUBLIC GROUP OF COMPANIES, INC.",10-Q,2014-04-23,2,2014,edgar/data/51644/0000051644-14-000019.txt,https://www.sec.gov/Archives/edgar/data/51644/0000051644-14-000019.txt,E:\sec_mda_data\mda_10q_raw\2014\0000051644\0000051644__dd24141e80e2.html,edgar/data/51644/0000051644-14-000019.txt,108616.0
5272,AMERICAN INTERNATIONAL GROUP INC,10-Q,2014-05-05,2,2014,edgar/data/5272/0000005272-14-000007.txt,https://www.sec.gov/Archives/edgar/data/5272/0000005272-14-000007.txt,E:\sec_mda_data\mda_10q_raw\2014\0000005272\0000005272__ed5f039abb68.html,edgar/data/5272/0000005272-14-000007.txt,250388.0
52988,JACOBS ENGINEERING GROUP INC /DE/,10-Q,2014-05-02,2,2014,edgar/data/52988/0000052988-14-000088.txt,https://www.sec.gov/Archives/edgar/data/52988/0000052988-14-000088.txt,E:\sec_mda_data\mda_10q_raw\2014\0000052988\0000052988__b2b1db859280.html,edgar/data/52988/0000052988-14-000088.txt,282159.0
53669,JOHNSON CONTROLS INC,10-Q,2014-05-02,2,2014,edgar/data/53669/0000053669-14-000016.txt,https://www.sec.gov/Archives/edgar/data/53669/0000053669-14-000016.txt,E:\sec_mda_data\mda_10q_raw\2014\0000053669\0000053669__2d2adae0fd33.html,edgar/data/53669/0000053669-14-000016.txt,282590.0
54480,KANSAS CITY SOUTHERN,10-Q,2014-04-17,2,2014,edgar/data/54480/0000054480-14-000075.txt,https://www.sec.gov/Archives/edgar/data/54480/0000054480-14-000075.txt,E:\sec_mda_data\mda_10q_raw\2014\0000054480\0000054480__298e20f9695d.html,edgar/data/54480/0000054480-14-000075.txt,30472.0
55067,KELLOGG CO,10-Q,2014-05-05,2,2014,edgar/data/55067/0001193125-14-182690.txt,https://www.sec.gov/Archives/edgar/data/55067/0001193125-14-182690.txt,E:\sec_mda_data\mda_10q_raw\2014\0000055067\0000055067__561ddaccb054.html,edgar/data/55067/0001193125-14-182690.txt,283356.0
55785,KIMBERLY CLARK CORP,10-Q,2014-04-21,2,2014,edgar/data/55785/0000055785-14-000035.txt,https://www.sec.gov/Archives/edgar/data/55785/0000055785-14-000035.txt,E:\sec_mda_data\mda_10q_raw\2014\0000055785\0000055785__7449e65b9d45.html,edgar/data/55785/0000055785-14-000035.txt,283857.0
58492,LEGGETT & PLATT INC,10-Q,2014-05-07,2,2014,edgar/data/58492/0000058492-14-000005.txt,https://www.sec.gov/Archives/edgar/data/58492/0000058492-14-000005.txt,E:\sec_mda_data\mda_10q_raw\2014\0000058492\0000058492__9a15a072a68e.html,edgar/data/58492/0000058492-14-000005.txt,30760.0
59558,LINCOLN NATIONAL CORP,10-Q,2014-05-01,2,2014,edgar/data/59558/0000059558-14-000017.txt,https://www.sec.gov/Archives/edgar/data/59558/0000059558-14-000017.txt,E:\sec_mda_data\mda_10q_raw\2014\0000059558\0000059558__d9fdf0c926d2.html,edgar/data/59558/0000059558-14-000017.txt,867423.0
60519,LOUISIANA-PACIFIC CORP,10-Q,2014-05-08,2,2014,edgar/data/60519/0001504337-14-000018.txt,https://www.sec.gov/Archives/edgar/data/60519/0001504337-14-000018.txt,E:\sec_mda_data\mda_10q_raw\2014\0000060519\0000060519__69143f4c0691.html,edgar/data/60519/0001504337-14-000018.txt,286119.0
60667,LOWES COMPANIES INC,10-Q,2014-06-03,2,2014,edgar/data/60667/0000060667-14-000110.txt,https://www.sec.gov/Archives/edgar/data/60667/0000060667-14-000110.txt,E:\sec_mda_data\mda_10q_raw\2014\0000060667\0000060667__c045a91630dd.html,edgar/data/60667/0000060667-14-000110.txt,180871.0
61986,MANITOWOC CO INC,10-Q,2014-05-06,2,2014,edgar/data/61986/0000061986-14-000019.txt,https://www.sec.gov/Archives/edgar/data/61986/0000061986-14-000019.txt,E:\sec_mda_data\mda_10q_raw\2014\0000061986\0000061986__b274da060aba.html,edgar/data/61986/0000061986-14-000019.txt,286163.0
6201,American Airlines Group Inc.,10-Q,2014-04-24,2,2014,edgar/data/6201/0000006201-14-000011.txt,https://www.sec.gov/Archives/edgar/data/6201/0000006201-14-000011.txt,E:\sec_mda_data\mda_10q_raw\2014\0000006201\0000006201__8f885180e1a3.html,edgar/data/6201/0000006201-14-000011.txt,168569.0
62709,"MARSH & MCLENNAN COMPANIES, INC.",10-Q,2014-05-08,2,2014,edgar/data/62709/0000062709-14-000013.txt,https://www.sec.gov/Archives/edgar/data/62709/0000062709-14-000013.txt,E:\sec_mda_data\mda_10q_raw\2014\0000062709\0000062709__c2524edecb56.html,edgar/data/62709/0000062709-14-000013.txt,473342.0
6281,ANALOG DEVICES INC,10-Q,2014-05-20,2,2014,edgar/data/6281/0000006281-14-000014.txt,https://www.sec.gov/Archives/edgar/data/6281/0000006281-14-000014.txt,E:\sec_mda_data\mda_10q_raw\2014\0000006281\0000006281__fe8206149e2e.html,edgar/data/6281/0000006281-14-000014.txt,251411.0
62996,MASCO CORP /DE/,10-Q,2014-04-30,2,2014,edgar/data/62996/0001104659-14-032611.txt,https://www.sec.gov/Archives/edgar/data/62996/0001104659-14-032611.txt,E:\sec_mda_data\mda_10q_raw\2014\0000062996\0000062996__a5c06cce688c.html,edgar/data/62996/0001104659-14-032611.txt,181478.0
63276,MATTEL INC /DE/,10-Q,2014-04-29,2,2014,edgar/data/63276/0001193125-14-166299.txt,https://www.sec.gov/Archives/edgar/data/63276/0001193125-14-166299.txt,E:\sec_mda_data\mda_10q_raw\2014\0000063276\0000063276__c0ac85110382.html,edgar/data/63276/0001193125-14-166299.txt,31197.0
63754,MCCORMICK & CO INC,10-Q,2014-06-27,2,2014,edgar/data/63754/0000063754-14-000038.txt,https://www.sec.gov/Archives/edgar/data/63754/0000063754-14-000038.txt,E:\sec_mda_data\mda_10q_raw\2014\0000063754\0000063754__bbeb5f4881e2.html,edgar/data/63754/0000063754-14-000038.txt,181176.0
63908,MCDONALDS CORP,10-Q,2014-05-06,2,2014,edgar/data/63908/0000063908-14-000032.txt,https://www.sec.gov/Archives/edgar/data/63908/0000063908-14-000032.txt,E:\sec_mda_data\mda_10q_raw\2014\0000063908\0000063908__72d1274b6c60.html,edgar/data/63908/0000063908-14-000032.txt,139488.0
64040,MCGRAW HILL FINANCIAL INC,10-Q,2014-04-29,2,2014,edgar/data/64040/0000064040-14-000013.txt,https://www.sec.gov/Archives/edgar/data/64040/0000064040-14-000013.txt,E:\sec_mda_data\mda_10q_raw\2014\0000064040\0000064040__8a5e9ffefc2b.html,edgar/data/64040/0000064040-14-000013.txt,21719.0
64803,CVS CAREMARK CORP,10-Q,2014-05-02,2,2014,edgar/data/64803/0000064803-14-000017.txt,https://www.sec.gov/Archives/edgar/data/64803/0000064803-14-000017.txt,E:\sec_mda_data\mda_10q_raw\2014\0000064803\0000064803__4647d0c4ccf9.html,edgar/data/64803/0000064803-14-000017.txt,93625.0
65984,ENTERGY CORP /DE/,10-Q,2014-05-08,2,2014,edgar/data/65984/0000065984-14-000149.txt,https://www.sec.gov/Archives/edgar/data/65984/0000065984-14-000149.txt,E:\sec_mda_data\mda_10q_raw\2014\0000065984\0000065984__96af0f1e16cb.html,edgar/data/65984/0000065984-14-000149.txt,269764.0
66740,3M CO,10-Q,2014-05-01,2,2014,edgar/data/66740/0001104659-14-033499.txt,https://www.sec.gov/Archives/edgar/data/66740/0001104659-14-033499.txt,E:\sec_mda_data\mda_10q_raw\2014\0000066740\0000066740__dc958ea6611e.html,edgar/data/66740/0001104659-14-033499.txt,289194.0
6769,APACHE CORP,10-Q,2014-05-09,2,2014,edgar/data/6769/0001193125-14-192306.txt,https://www.sec.gov/Archives/edgar/data/6769/0001193125-14-192306.txt,E:\sec_mda_data\mda_10q_raw\2014\0000006769\0000006769__2f36e6e59ae4.html,edgar/data/6769/0001193125-14-192306.txt,169838.0
68505,"Motorola Solutions, Inc.",10-Q,2014-05-01,2,2014,edgar/data/68505/0000068505-14-000008.txt,https://www.sec.gov/Archives/edgar/data/68505/0000068505-14-000008.txt,E:\sec_mda_data\mda_10q_raw\2014\0000068505\0000068505__e38e642d7a61.html,edgar/data/68505/0000068505-14-000008.txt,99186.0
6951,APPLIED MATERIALS INC /DE,10-Q,2014-05-22,2,2014,edgar/data/6951/0000006951-14-000016.txt,https://www.sec.gov/Archives/edgar/data/6951/0000006951-14-000016.txt,E:\sec_mda_data\mda_10q_raw\2014\0000006951\0000006951__191c6cc6b8bd.html,edgar/data/6951/0000006951-14-000016.txt,251230.0
701221,CIGNA CORP,10-Q,2014-05-01,2,2014,edgar/data/701221/0001104659-14-033290.txt,https://www.sec.gov/Archives/edgar/data/701221/0001104659-14-033290.txt,E:\sec_mda_data\mda_10q_raw\2014\0000701221\0000701221__a84827fdf0c3.html,edgar/data/701221/0001104659-14-033290.txt,172899.0
701985,"L Brands, Inc.",10-Q,2014-06-06,2,2014,edgar/data/701985/0000701985-14-000023.txt,https://www.sec.gov/Archives/edgar/data/701985/0000701985-14-000023.txt,E:\sec_mda_data\mda_10q_raw\2014\0000701985\0000701985__744c79167c17.html,edgar/data/701985/0000701985-14-000023.txt,285544.0
702165,NORFOLK SOUTHERN CORP,10-Q,2014-04-23,2,2014,edgar/data/702165/0000702165-14-000028.txt,https://www.sec.gov/Archives/edgar/data/702165/0000702165-14-000028.txt,E:\sec_mda_data\mda_10q_raw\2014\0000702165\0000702165__742a42bac7ab.html,edgar/data/702165/0000702165-14-000028.txt,292268.0
70318,TENET HEALTHCARE CORP,10-Q,2014-05-05,2,2014,edgar/data/70318/0001104659-14-034683.txt,https://www.sec.gov/Archives/edgar/data/70318/0001104659-14-034683.txt,E:\sec_mda_data\mda_10q_raw\2014\0000070318\0000070318__ed5569cb3c4f.html,edgar/data/70318/0001104659-14-034683.txt,107911.0
707549,LAM RESEARCH CORP,10-Q,2014-05-08,2,2014,edgar/data/707549/0001193125-14-190001.txt,https://www.sec.gov/Archives/edgar/data/707549/0001193125-14-190001.txt,E:\sec_mda_data\mda_10q_raw\2014\0000707549\0000707549__ff58059d4466.html,edgar/data/707549/0001193125-14-190001.txt,30655.0
7084,ARCHER DANIELS MIDLAND CO,10-Q,2014-05-02,2,2014,edgar/data/7084/0000007084-14-000018.txt,https://www.sec.gov/Archives/edgar/data/7084/0000007084-14-000018.txt,E:\sec_mda_data\mda_10q_raw\2014\0000007084\0000007084__defb3c525fc6.html,edgar/data/7084/0000007084-14-000018.txt,251704.0
70858,BANK OF AMERICA CORP /DE/,10-Q,2014-05-01,2,2014,edgar/data/70858/0000070858-14-000056.txt,https://www.sec.gov/Archives/edgar/data/70858/0000070858-14-000056.txt,E:\sec_mda_data\mda_10q_raw\2014\0000070858\0000070858__9ceb562118ba.html,edgar/data/70858/0000070858-14-000056.txt,19049.0
70866,NCR CORP,10-Q,2014-05-02,2,2014,edgar/data/70866/0000070866-14-000038.txt,https://www.sec.gov/Archives/edgar/data/70866/0000070866-14-000038.txt,E:\sec_mda_data\mda_10q_raw\2014\0000070866\0000070866__7863cd6df308.html,edgar/data/70866/0000070866-14-000038.txt,169308.0
711404,COOPER COMPANIES INC,10-Q,2014-06-06,2,2014,edgar/data/711404/0000711404-14-000009.txt,https://www.sec.gov/Archives/edgar/data/711404/0000711404-14-000009.txt,E:\sec_mda_data\mda_10q_raw\2014\0000711404\0000711404__9300a3c3dcc0.html,edgar/data/711404/0000711404-14-000009.txt,263609.0
713676,"PNC FINANCIAL SERVICES GROUP, INC.",10-Q,2014-05-08,2,2014,edgar/data/713676/0001193125-14-189806.txt,https://www.sec.gov/Archives/edgar/data/713676/0001193125-14-189806.txt,E:\sec_mda_data\mda_10q_raw\2014\0000713676\0000713676__ff15c2388cf0.html,edgar/data/713676/0001193125-14-189806.txt,294585.0
715957,DOMINION RESOURCES INC /VA/,10-Q,2014-04-30,2,2014,edgar/data/715957/0001193125-14-171734.txt,https://www.sec.gov/Archives/edgar/data/715957/0001193125-14-171734.txt,E:\sec_mda_data\mda_10q_raw\2014\0000715957\0000715957__6dd716b8fc2c.html,edgar/data/715957/0001193125-14-171734.txt,267105.0
717423,MURPHY OIL CORP /DE,10-Q,2014-05-07,2,2014,edgar/data/717423/0001193125-14-186862.txt,https://www.sec.gov/Archives/edgar/data/717423/0001193125-14-186862.txt,E:\sec_mda_data\mda_10q_raw\2014\0000717423\0000717423__998e8adea28f.html,edgar/data/717423/0001193125-14-186862.txt,290060.0
718877,"Activision Blizzard, Inc.",10-Q,2014-05-06,2,2014,edgar/data/718877/0001104659-14-035223.txt,https://www.sec.gov/Archives/edgar/data/718877/0001104659-14-035223.txt,E:\sec_mda_data\mda_10q_raw\2014\0000718877\0000718877__745203f7de0b.html,edgar/data/718877/0001104659-14-035223.txt,4222231.0
719739,SVB FINANCIAL GROUP,10-Q,2014-05-09,2,2014,edgar/data/719739/0000719739-14-000021.txt,https://www.sec.gov/Archives/edgar/data/719739/0000719739-14-000021.txt,E:\sec_mda_data\mda_10q_raw\2014\0000719739\0000719739__f81e400b434b.html,edgar/data/719739/0000719739-14-000021.txt,187662.0
721371,CARDINAL HEALTH INC,10-Q,2014-05-06,2,2014,edgar/data/721371/0000721371-14-000112.txt,https://www.sec.gov/Archives/edgar/data/721371/0000721371-14-000112.txt,E:\sec_mda_data\mda_10q_raw\2014\0000721371\0000721371__c5e25b489a33.html,edgar/data/721371/0000721371-14-000112.txt,172207.0
721683,TOTAL SYSTEM SERVICES INC,10-Q,2014-05-08,2,2014,edgar/data/721683/0001193125-14-189810.txt,https://www.sec.gov/Archives/edgar/data/721683/0001193125-14-189810.txt,E:\sec_mda_data\mda_10q_raw\2014\0000721683\0000721683__1d2cbbe4d3eb.html,edgar/data/721683/0001193125-14-189810.txt,308973.0
72207,NOBLE ENERGY INC,10-Q,2014-04-24,2,2014,edgar/data/72207/0000072207-14-000021.txt,https://www.sec.gov/Archives/edgar/data/72207/0000072207-14-000021.txt,E:\sec_mda_data\mda_10q_raw\2014\0000072207\0000072207__1abd7bf20811.html,edgar/data/72207/0000072207-14-000021.txt,292135.0
723125,MICRON TECHNOLOGY INC,10-Q,2014-04-07,2,2014,edgar/data/723125/0000723125-14-000068.txt,https://www.sec.gov/Archives/edgar/data/723125/0000723125-14-000068.txt,E:\sec_mda_data\mda_10q_raw\2014\0000723125\0000723125__9d04f86fb5d0.html,edgar/data/723125/0000723125-14-000068.txt,289030.0
723254,CINTAS CORP,10-Q,2014-04-09,2,2014,edgar/data/723254/0000723254-14-000006.txt,https://www.sec.gov/Archives/edgar/data/723254/0000723254-14-000006.txt,E:\sec_mda_data\mda_10q_raw\2014\0000723254\0000723254__79405db128d2.html,edgar/data/723254/0000723254-14-000006.txt,260725.0
