cik,company,form,date_filed,quarter,year,filename,url,local_path,relative_path,companyid
49826,ILLINOIS TOOL WORKS INC,10-Q,2012-05-04,2,2012,edgar/data/49826/0000049826-12-000037.txt,https://www.sec.gov/Archives/edgar/data/49826/0000049826-12-000037.txt,data_edgar\raw\2012\edgar\data\49826\0000049826-12-000037.txt,edgar/data/49826/0000049826-12-000037.txt,280561
50104,TESORO CORP /NEW/,10-Q,2012-05-03,2,2012,edgar/data/50104/0000050104-12-000042.txt,https://www.sec.gov/Archives/edgar/data/50104/0000050104-12-000042.txt,data_edgar\raw\2012\edgar\data\50104\0000050104-12-000042.txt,edgar/data/50104/0000050104-12-000042.txt,307816
51143,INTERNATIONAL BUSINESS MACHINES CORP,10-Q,2012-04-24,2,2012,edgar/data/51143/0001104659-12-027715.txt,https://www.sec.gov/Archives/edgar/data/51143/0001104659-12-027715.txt,data_edgar\raw\2012\edgar\data\51143\0001104659-12-027715.txt,edgar/data/51143/0001104659-12-027715.txt,112350
51434,INTERNATIONAL PAPER CO /NEW/,10-Q,2012-05-07,2,2012,edgar/data/51434/0001193125-12-214356.txt,https://www.sec.gov/Archives/edgar/data/51434/0001193125-12-214356.txt,data_edgar\raw\2012\edgar\data\51434\0001193125-12-214356.txt,edgar/data/51434/0001193125-12-214356.txt,61036
51644,"INTERPUBLIC GROUP OF COMPANIES, INC.",10-Q,2012-04-26,2,2012,edgar/data/51644/0000051644-12-000009.txt,https://www.sec.gov/Archives/edgar/data/51644/0000051644-12-000009.txt,data_edgar\raw\2012\edgar\data\51644\0000051644-12-000009.txt,edgar/data/51644/0000051644-12-000009.txt,108616
5272,AMERICAN INTERNATIONAL GROUP INC,10-Q,2012-05-03,2,2012,edgar/data/5272/0001047469-12-005310.txt,https://www.sec.gov/Archives/edgar/data/5272/0001047469-12-005310.txt,data_edgar\raw\2012\edgar\data\5272\0001047469-12-005310.txt,edgar/data/5272/0001047469-12-005310.txt,250388
52988,JACOBS ENGINEERING GROUP INC /DE/,10-Q,2012-05-02,2,2012,edgar/data/52988/0000052988-12-000028.txt,https://www.sec.gov/Archives/edgar/data/52988/0000052988-12-000028.txt,data_edgar\raw\2012\edgar\data\52988\0000052988-12-000028.txt,edgar/data/52988/0000052988-12-000028.txt,282159
53669,JOHNSON CONTROLS INC,10-Q,2012-05-03,2,2012,edgar/data/53669/0001193125-12-207641.txt,https://www.sec.gov/Archives/edgar/data/53669/0001193125-12-207641.txt,data_edgar\raw\2012\edgar\data\53669\0001193125-12-207641.txt,edgar/data/53669/0001193125-12-207641.txt,282590
54480,KANSAS CITY SOUTHERN,10-Q,2012-04-24,2,2012,edgar/data/54480/0000054480-12-000068.txt,https://www.sec.gov/Archives/edgar/data/54480/0000054480-12-000068.txt,data_edgar\raw\2012\edgar\data\54480\0000054480-12-000068.txt,edgar/data/54480/0000054480-12-000068.txt,30472
55067,KELLOGG CO,10-Q,2012-05-04,2,2012,edgar/data/55067/0001193125-12-210966.txt,https://www.sec.gov/Archives/edgar/data/55067/0001193125-12-210966.txt,data_edgar\raw\2012\edgar\data\55067\0001193125-12-210966.txt,edgar/data/55067/0001193125-12-210966.txt,283356
55785,KIMBERLY CLARK CORP,10-Q,2012-05-04,2,2012,edgar/data/55785/0000055785-12-000046.txt,https://www.sec.gov/Archives/edgar/data/55785/0000055785-12-000046.txt,data_edgar\raw\2012\edgar\data\55785\0000055785-12-000046.txt,edgar/data/55785/0000055785-12-000046.txt,283857
56873,KROGER CO,10-Q,2012-06-26,2,2012,edgar/data/56873/0001104659-12-045745.txt,https://www.sec.gov/Archives/edgar/data/56873/0001104659-12-045745.txt,data_edgar\raw\2012\edgar\data\56873\0001104659-12-045745.txt,edgar/data/56873/0001104659-12-045745.txt,284342
59558,LINCOLN NATIONAL CORP,10-Q,2012-05-03,2,2012,edgar/data/59558/0000059558-12-000070.txt,https://www.sec.gov/Archives/edgar/data/59558/0000059558-12-000070.txt,data_edgar\raw\2012\edgar\data\59558\0000059558-12-000070.txt,edgar/data/59558/0000059558-12-000070.txt,867423
60519,LOUISIANA-PACIFIC CORP,10-Q,2012-05-07,2,2012,edgar/data/60519/0001504337-12-000018.txt,https://www.sec.gov/Archives/edgar/data/60519/0001504337-12-000018.txt,data_edgar\raw\2012\edgar\data\60519\0001504337-12-000018.txt,edgar/data/60519/0001504337-12-000018.txt,286119
60667,LOWES COMPANIES INC,10-Q,2012-06-06,2,2012,edgar/data/60667/0000060667-12-000149.txt,https://www.sec.gov/Archives/edgar/data/60667/0000060667-12-000149.txt,data_edgar\raw\2012\edgar\data\60667\0000060667-12-000149.txt,edgar/data/60667/0000060667-12-000149.txt,180871
62709,"MARSH & MCLENNAN COMPANIES, INC.",10-Q,2012-05-08,2,2012,edgar/data/62709/0000062709-12-000032.txt,https://www.sec.gov/Archives/edgar/data/62709/0000062709-12-000032.txt,data_edgar\raw\2012\edgar\data\62709\0000062709-12-000032.txt,edgar/data/62709/0000062709-12-000032.txt,473342
6281,ANALOG DEVICES INC,10-Q,2012-05-22,2,2012,edgar/data/6281/0001193125-12-243459.txt,https://www.sec.gov/Archives/edgar/data/6281/0001193125-12-243459.txt,data_edgar\raw\2012\edgar\data\6281\0001193125-12-243459.txt,edgar/data/6281/0001193125-12-243459.txt,251411
62996,MASCO CORP /DE/,10-Q,2012-05-02,2,2012,edgar/data/62996/0001193125-12-204147.txt,https://www.sec.gov/Archives/edgar/data/62996/0001193125-12-204147.txt,data_edgar\raw\2012\edgar\data\62996\0001193125-12-204147.txt,edgar/data/62996/0001193125-12-204147.txt,181478
63276,MATTEL INC /DE/,10-Q,2012-04-25,2,2012,edgar/data/63276/0001193125-12-181494.txt,https://www.sec.gov/Archives/edgar/data/63276/0001193125-12-181494.txt,data_edgar\raw\2012\edgar\data\63276\0001193125-12-181494.txt,edgar/data/63276/0001193125-12-181494.txt,31197
63908,MCDONALDS CORP,10-Q,2012-05-08,2,2012,edgar/data/63908/0001193125-12-217184.txt,https://www.sec.gov/Archives/edgar/data/63908/0001193125-12-217184.txt,data_edgar\raw\2012\edgar\data\63908\0001193125-12-217184.txt,edgar/data/63908/0001193125-12-217184.txt,139488
64040,MCGRAW-HILL COMPANIES INC,10-Q,2012-04-25,2,2012,edgar/data/64040/0001193125-12-181173.txt,https://www.sec.gov/Archives/edgar/data/64040/0001193125-12-181173.txt,data_edgar\raw\2012\edgar\data\64040\0001193125-12-181173.txt,edgar/data/64040/0001193125-12-181173.txt,21719
64803,CVS CAREMARK CORP,10-Q,2012-05-02,2,2012,edgar/data/64803/0001104659-12-031650.txt,https://www.sec.gov/Archives/edgar/data/64803/0001104659-12-031650.txt,data_edgar\raw\2012\edgar\data\64803\0001104659-12-031650.txt,edgar/data/64803/0001104659-12-031650.txt,93625
65984,ENTERGY CORP /DE/,10-Q,2012-05-09,2,2012,edgar/data/65984/0000065984-12-000104.txt,https://www.sec.gov/Archives/edgar/data/65984/0000065984-12-000104.txt,data_edgar\raw\2012\edgar\data\65984\0000065984-12-000104.txt,edgar/data/65984/0000065984-12-000104.txt,269764
66740,3M CO,10-Q,2012-05-03,2,2012,edgar/data/66740/0001104659-12-032441.txt,https://www.sec.gov/Archives/edgar/data/66740/0001104659-12-032441.txt,data_edgar\raw\2012\edgar\data\66740\0001104659-12-032441.txt,edgar/data/66740/0001104659-12-032441.txt,289194
6769,APACHE CORP,10-Q,2012-05-08,2,2012,edgar/data/6769/0001193125-12-218967.txt,https://www.sec.gov/Archives/edgar/data/6769/0001193125-12-218967.txt,data_edgar\raw\2012\edgar\data\6769\0001193125-12-218967.txt,edgar/data/6769/0001193125-12-218967.txt,169838
68505,"Motorola Solutions, Inc.",10-Q/A,2012-05-14,2,2012,edgar/data/68505/0001445305-12-001722.txt,https://www.sec.gov/Archives/edgar/data/68505/0001445305-12-001722.txt,data_edgar\raw\2012\edgar\data\68505\0001445305-12-001722.txt,edgar/data/68505/0001445305-12-001722.txt,99186
68505,"Motorola Solutions, Inc.",10-Q,2012-04-25,2,2012,edgar/data/68505/0001445305-12-001163.txt,https://www.sec.gov/Archives/edgar/data/68505/0001445305-12-001163.txt,data_edgar\raw\2012\edgar\data\68505\0001445305-12-001163.txt,edgar/data/68505/0001445305-12-001163.txt,99186
69499,MYLAN INC.,10-Q,2012-04-27,2,2012,edgar/data/69499/0001193125-12-187918.txt,https://www.sec.gov/Archives/edgar/data/69499/0001193125-12-187918.txt,data_edgar\raw\2012\edgar\data\69499\0001193125-12-187918.txt,edgar/data/69499/0001193125-12-187918.txt,290203
6951,APPLIED MATERIALS INC /DE,10-Q,2012-05-24,2,2012,edgar/data/6951/0001445305-12-001872.txt,https://www.sec.gov/Archives/edgar/data/6951/0001445305-12-001872.txt,data_edgar\raw\2012\edgar\data\6951\0001445305-12-001872.txt,edgar/data/6951/0001445305-12-001872.txt,251230
701221,CIGNA CORP,10-Q,2012-05-03,2,2012,edgar/data/701221/0001308179-12-000129.txt,https://www.sec.gov/Archives/edgar/data/701221/0001308179-12-000129.txt,data_edgar\raw\2012\edgar\data\701221\0001308179-12-000129.txt,edgar/data/701221/0001308179-12-000129.txt,172899
701985,LIMITED BRANDS INC,10-Q,2012-06-01,2,2012,edgar/data/701985/0000701985-12-000027.txt,https://www.sec.gov/Archives/edgar/data/701985/0000701985-12-000027.txt,data_edgar\raw\2012\edgar\data\701985\0000701985-12-000027.txt,edgar/data/701985/0000701985-12-000027.txt,285544
702165,NORFOLK SOUTHERN CORP,10-Q,2012-04-27,2,2012,edgar/data/702165/0000702165-12-000073.txt,https://www.sec.gov/Archives/edgar/data/702165/0000702165-12-000073.txt,data_edgar\raw\2012\edgar\data\702165\0000702165-12-000073.txt,edgar/data/702165/0000702165-12-000073.txt,292268
70318,TENET HEALTHCARE CORP,10-Q,2012-05-08,2,2012,edgar/data/70318/0001104659-12-034110.txt,https://www.sec.gov/Archives/edgar/data/70318/0001104659-12-034110.txt,data_edgar\raw\2012\edgar\data\70318\0001104659-12-034110.txt,edgar/data/70318/0001104659-12-034110.txt,107911
703360,LSI CORP,10-Q,2012-05-10,2,2012,edgar/data/703360/0001193125-12-222993.txt,https://www.sec.gov/Archives/edgar/data/703360/0001193125-12-222993.txt,data_edgar\raw\2012\edgar\data\703360\0001193125-12-222993.txt,edgar/data/703360/0001193125-12-222993.txt,30956
707549,LAM RESEARCH CORP,10-Q,2012-05-03,2,2012,edgar/data/707549/0001193125-12-208438.txt,https://www.sec.gov/Archives/edgar/data/707549/0001193125-12-208438.txt,data_edgar\raw\2012\edgar\data\707549\0001193125-12-208438.txt,edgar/data/707549/0001193125-12-208438.txt,30655
7084,ARCHER DANIELS MIDLAND CO,10-Q,2012-05-09,2,2012,edgar/data/7084/0000007084-12-000018.txt,https://www.sec.gov/Archives/edgar/data/7084/0000007084-12-000018.txt,data_edgar\raw\2012\edgar\data\7084\0000007084-12-000018.txt,edgar/data/7084/0000007084-12-000018.txt,251704
70858,BANK OF AMERICA CORP /DE/,10-Q,2012-05-03,2,2012,edgar/data/70858/0000070858-12-000191.txt,https://www.sec.gov/Archives/edgar/data/70858/0000070858-12-000191.txt,data_edgar\raw\2012\edgar\data\70858\0000070858-12-000191.txt,edgar/data/70858/0000070858-12-000191.txt,19049
711404,COOPER COMPANIES INC,10-Q,2012-06-08,2,2012,edgar/data/711404/0001193125-12-265149.txt,https://www.sec.gov/Archives/edgar/data/711404/0001193125-12-265149.txt,data_edgar\raw\2012\edgar\data\711404\0001193125-12-265149.txt,edgar/data/711404/0001193125-12-265149.txt,263609
713676,"PNC FINANCIAL SERVICES GROUP, INC.",10-Q,2012-05-09,2,2012,edgar/data/713676/0001193125-12-222424.txt,https://www.sec.gov/Archives/edgar/data/713676/0001193125-12-222424.txt,data_edgar\raw\2012\edgar\data\713676\0001193125-12-222424.txt,edgar/data/713676/0001193125-12-222424.txt,294585
715957,DOMINION RESOURCES INC /VA/,10-Q,2012-04-26,2,2012,edgar/data/715957/0001193125-12-185437.txt,https://www.sec.gov/Archives/edgar/data/715957/0001193125-12-185437.txt,data_edgar\raw\2012\edgar\data\715957\0001193125-12-185437.txt,edgar/data/715957/0001193125-12-185437.txt,267105
717423,MURPHY OIL CORP /DE,10-Q,2012-05-07,2,2012,edgar/data/717423/0001193125-12-215048.txt,https://www.sec.gov/Archives/edgar/data/717423/0001193125-12-215048.txt,data_edgar\raw\2012\edgar\data\717423\0001193125-12-215048.txt,edgar/data/717423/0001193125-12-215048.txt,290060
718877,"Activision Blizzard, Inc.",10-Q,2012-05-09,2,2012,edgar/data/718877/0001104659-12-035264.txt,https://www.sec.gov/Archives/edgar/data/718877/0001104659-12-035264.txt,data_edgar\raw\2012\edgar\data\718877\0001104659-12-035264.txt,edgar/data/718877/0001104659-12-035264.txt,4222231
721371,CARDINAL HEALTH INC,10-Q,2012-05-08,2,2012,edgar/data/721371/0001193125-12-217818.txt,https://www.sec.gov/Archives/edgar/data/721371/0001193125-12-217818.txt,data_edgar\raw\2012\edgar\data\721371\0001193125-12-217818.txt,edgar/data/721371/0001193125-12-217818.txt,172207
72207,NOBLE ENERGY INC,10-Q,2012-04-26,2,2012,edgar/data/72207/0001140361-12-021487.txt,https://www.sec.gov/Archives/edgar/data/72207/0001140361-12-021487.txt,data_edgar\raw\2012\edgar\data\72207\0001140361-12-021487.txt,edgar/data/72207/0001140361-12-021487.txt,292135
723125,MICRON TECHNOLOGY INC,10-Q,2012-04-09,2,2012,edgar/data/723125/0000723125-12-000057.txt,https://www.sec.gov/Archives/edgar/data/723125/0000723125-12-000057.txt,data_edgar\raw\2012\edgar\data\723125\0000723125-12-000057.txt,edgar/data/723125/0000723125-12-000057.txt,289030
72333,NORDSTROM INC,10-Q,2012-05-29,2,2012,edgar/data/72333/0000072333-12-000115.txt,https://www.sec.gov/Archives/edgar/data/72333/0000072333-12-000115.txt,data_edgar\raw\2012\edgar\data\72333\0000072333-12-000115.txt,edgar/data/72333/0000072333-12-000115.txt,32215
726728,REALTY INCOME CORP,10-Q,2012-04-27,2,2012,edgar/data/726728/0000726728-12-000036.txt,https://www.sec.gov/Archives/edgar/data/726728/0000726728-12-000036.txt,data_edgar\raw\2012\edgar\data\726728\0000726728-12-000036.txt,edgar/data/726728/0000726728-12-000036.txt,339305
72741,NORTHEAST UTILITIES,10-Q,2012-05-10,2,2012,edgar/data/72741/0000072741-12-000044.txt,https://www.sec.gov/Archives/edgar/data/72741/0000072741-12-000044.txt,data_edgar\raw\2012\edgar\data\72741\0000072741-12-000044.txt,edgar/data/72741/0000072741-12-000044.txt,292525
72903,XCEL ENERGY INC,10-Q,2012-04-27,2,2012,edgar/data/72903/0001140361-12-021736.txt,https://www.sec.gov/Archives/edgar/data/72903/0001140361-12-021736.txt,data_edgar\raw\2012\edgar\data\72903\0001140361-12-021736.txt,edgar/data/72903/0001140361-12-021736.txt,527542
72971,WELLS FARGO & COMPANY/MN,10-Q,2012-05-08,2,2012,edgar/data/72971/0001193125-12-216744.txt,https://www.sec.gov/Archives/edgar/data/72971/0001193125-12-216744.txt,data_edgar\raw\2012\edgar\data\72971\0001193125-12-216744.txt,edgar/data/72971/0001193125-12-216744.txt,292891
73124,NORTHERN TRUST CORP,10-Q,2012-04-30,2,2012,edgar/data/73124/0001193125-12-195882.txt,https://www.sec.gov/Archives/edgar/data/73124/0001193125-12-195882.txt,data_edgar\raw\2012\edgar\data\73124\0001193125-12-195882.txt,edgar/data/73124/0001193125-12-195882.txt,291896
731766,UNITEDHEALTH GROUP INC,10-Q,2012-05-03,2,2012,edgar/data/731766/0000731766-12-000015.txt,https://www.sec.gov/Archives/edgar/data/731766/0000731766-12-000015.txt,data_edgar\raw\2012\edgar\data\731766\0000731766-12-000015.txt,edgar/data/731766/0000731766-12-000015.txt,104673
732712,VERIZON COMMUNICATIONS INC,10-Q,2012-04-26,2,2012,edgar/data/732712/0001193125-12-186263.txt,https://www.sec.gov/Archives/edgar/data/732712/0001193125-12-186263.txt,data_edgar\raw\2012\edgar\data\732712\0001193125-12-186263.txt,edgar/data/732712/0001193125-12-186263.txt,415798
732717,AT&T INC.,10-Q,2012-05-04,2,2012,edgar/data/732717/0000732717-12-000037.txt,https://www.sec.gov/Archives/edgar/data/732717/0000732717-12-000037.txt,data_edgar\raw\2012\edgar\data\732717\0000732717-12-000037.txt,edgar/data/732717/0000732717-12-000037.txt,100231
73309,NUCOR CORP,10-Q,2012-05-09,2,2012,edgar/data/73309/0001193125-12-221372.txt,https://www.sec.gov/Archives/edgar/data/73309/0001193125-12-221372.txt,data_edgar\raw\2012\edgar\data\73309\0001193125-12-221372.txt,edgar/data/73309/0001193125-12-221372.txt,184945
7332,SOUTHWESTERN ENERGY CO,10-Q,2012-05-03,2,2012,edgar/data/7332/0000007332-12-000011.txt,https://www.sec.gov/Archives/edgar/data/7332/0000007332-12-000011.txt,data_edgar\raw\2012\edgar\data\7332\0000007332-12-000011.txt,edgar/data/7332/0000007332-12-000011.txt,304260
740260,VENTAS INC,10-Q,2012-04-27,2,2012,edgar/data/740260/0001047469-12-004922.txt,https://www.sec.gov/Archives/edgar/data/740260/0001047469-12-004922.txt,data_edgar\raw\2012\edgar\data\740260\0001047469-12-004922.txt,edgar/data/740260/0001047469-12-004922.txt,398549
74208,"UDR, Inc.",10-Q,2012-05-02,2,2012,edgar/data/74208/0000074208-12-000003.txt,https://www.sec.gov/Archives/edgar/data/74208/0000074208-12-000003.txt,data_edgar\raw\2012\edgar\data\74208\0000074208-12-000003.txt,edgar/data/74208/0000074208-12-000003.txt,310667
743316,MAXIM INTEGRATED PRODUCTS INC,10-Q,2012-04-27,2,2012,edgar/data/743316/0000743316-12-000015.txt,https://www.sec.gov/Archives/edgar/data/743316/0000743316-12-000015.txt,data_edgar\raw\2012\edgar\data\743316\0000743316-12-000015.txt,edgar/data/743316/0000743316-12-000015.txt,95673
745732,ROSS STORES INC,10-Q,2012-06-06,2,2012,edgar/data/745732/0001206774-12-002608.txt,https://www.sec.gov/Archives/edgar/data/745732/0001206774-12-002608.txt,data_edgar\raw\2012\edgar\data\745732\0001206774-12-002608.txt,edgar/data/745732/0001206774-12-002608.txt,33926
750556,SUNTRUST BANKS INC,10-Q,2012-05-04,2,2012,edgar/data/750556/0000750556-12-000115.txt,https://www.sec.gov/Archives/edgar/data/750556/0000750556-12-000115.txt,data_edgar\raw\2012\edgar\data\750556\0000750556-12-000115.txt,edgar/data/750556/0000750556-12-000115.txt,305901
753308,NEXTERA ENERGY INC,10-Q,2012-04-27,2,2012,edgar/data/753308/0000753308-12-000048.txt,https://www.sec.gov/Archives/edgar/data/753308/0000753308-12-000048.txt,data_edgar\raw\2012\edgar\data\753308\0000753308-12-000048.txt,edgar/data/753308/0000753308-12-000048.txt,270586
75362,PACCAR INC,10-Q,2012-05-10,2,2012,edgar/data/75362/0001193125-12-224972.txt,https://www.sec.gov/Archives/edgar/data/75362/0001193125-12-224972.txt,data_edgar\raw\2012\edgar\data\75362\0001193125-12-224972.txt,edgar/data/75362/0001193125-12-224972.txt,294721
75829,PALL CORP,10-Q,2012-06-11,2,2012,edgar/data/75829/0001445305-12-001985.txt,https://www.sec.gov/Archives/edgar/data/75829/0001445305-12-001985.txt,data_edgar\raw\2012\edgar\data\75829\0001445305-12-001985.txt,edgar/data/75829/0001445305-12-001985.txt,185333
76334,PARKER HANNIFIN CORP,10-Q,2012-05-09,2,2012,edgar/data/76334/0001193125-12-220458.txt,https://www.sec.gov/Archives/edgar/data/76334/0001193125-12-220458.txt,data_edgar\raw\2012\edgar\data\76334\0001193125-12-220458.txt,edgar/data/76334/0001193125-12-220458.txt,295170
764065,CLIFFS NATURAL RESOURCES INC.,10-Q,2012-04-26,2,2012,edgar/data/764065/0001193125-12-184783.txt,https://www.sec.gov/Archives/edgar/data/764065/0001193125-12-184783.txt,data_edgar\raw\2012\edgar\data\764065\0001193125-12-184783.txt,edgar/data/764065/0001193125-12-184783.txt,261738
764180,"ALTRIA GROUP, INC.",10-Q,2012-04-26,2,2012,edgar/data/764180/0001193125-12-185577.txt,https://www.sec.gov/Archives/edgar/data/764180/0001193125-12-185577.txt,data_edgar\raw\2012\edgar\data\764180\0001193125-12-185577.txt,edgar/data/764180/0001193125-12-185577.txt,296308
764478,BEST BUY CO INC,10-Q,2012-06-13,2,2012,edgar/data/764478/0000764478-12-000056.txt,https://www.sec.gov/Archives/edgar/data/764478/0000764478-12-000056.txt,data_edgar\raw\2012\edgar\data\764478\0000764478-12-000056.txt,edgar/data/764478/0000764478-12-000056.txt,255397
765880,"HCP, INC.",10-Q,2012-05-01,2,2012,edgar/data/765880/0001104659-12-030975.txt,https://www.sec.gov/Archives/edgar/data/765880/0001104659-12-030975.txt,data_edgar\raw\2012\edgar\data\765880\0001104659-12-030975.txt,edgar/data/765880/0001104659-12-030975.txt,277966
766704,HEALTH CARE REIT INC /DE/,10-Q,2012-05-10,2,2012,edgar/data/766704/0000766704-12-000009.txt,https://www.sec.gov/Archives/edgar/data/766704/0000766704-12-000009.txt,data_edgar\raw\2012\edgar\data\766704\0000766704-12-000009.txt,edgar/data/766704/0000766704-12-000009.txt,277914
768251,ALTERA CORP,10-Q,2012-04-23,2,2012,edgar/data/768251/0000768251-12-000031.txt,https://www.sec.gov/Archives/edgar/data/768251/0000768251-12-000031.txt,data_edgar\raw\2012\edgar\data\768251\0000768251-12-000031.txt,edgar/data/768251/0000768251-12-000031.txt,24658
768835,BIG LOTS INC,10-Q,2012-06-06,2,2012,edgar/data/768835/0000768835-12-000073.txt,https://www.sec.gov/Archives/edgar/data/768835/0000768835-12-000073.txt,data_edgar\raw\2012\edgar\data\768835\0000768835-12-000073.txt,edgar/data/768835/0000768835-12-000073.txt,26949
769397,AUTODESK INC,10-Q,2012-06-01,2,2012,edgar/data/769397/0000769397-12-000009.txt,https://www.sec.gov/Archives/edgar/data/769397/0000769397-12-000009.txt,data_edgar\raw\2012\edgar\data\769397\0000769397-12-000009.txt,edgar/data/769397/0000769397-12-000009.txt,119902
77360,PENTAIR INC,10-Q,2012-04-24,2,2012,edgar/data/77360/0001193125-12-179064.txt,https://www.sec.gov/Archives/edgar/data/77360/0001193125-12-179064.txt,data_edgar\raw\2012\edgar\data\77360\0001193125-12-179064.txt,edgar/data/77360/0001193125-12-179064.txt,295688
773840,HONEYWELL INTERNATIONAL INC,10-Q,2012-04-20,2,2012,edgar/data/773840/0000930413-12-002323.txt,https://www.sec.gov/Archives/edgar/data/773840/0000930413-12-002323.txt,data_edgar\raw\2012\edgar\data\773840\0000930413-12-002323.txt,edgar/data/773840/0000930413-12-002323.txt,1340740
773910,ANADARKO PETROLEUM CORP,10-Q,2012-04-30,2,2012,edgar/data/773910/0001193125-12-196332.txt,https://www.sec.gov/Archives/edgar/data/773910/0001193125-12-196332.txt,data_edgar\raw\2012\edgar\data\773910\0001193125-12-196332.txt,edgar/data/773910/0001193125-12-196332.txt,251349
77476,PEPSICO INC,10-Q,2012-04-26,2,2012,edgar/data/77476/0001193125-12-186092.txt,https://www.sec.gov/Archives/edgar/data/77476/0001193125-12-186092.txt,data_edgar\raw\2012\edgar\data\77476\0001193125-12-186092.txt,edgar/data/77476/0001193125-12-186092.txt,32854
78239,PVH CORP. /DE/,10-Q/A,2012-06-19,2,2012,edgar/data/78239/0000078239-12-000038.txt,https://www.sec.gov/Archives/edgar/data/78239/0000078239-12-000038.txt,data_edgar\raw\2012\edgar\data\78239\0000078239-12-000038.txt,edgar/data/78239/0000078239-12-000038.txt,296568
78239,PVH CORP. /DE/,10-Q,2012-06-07,2,2012,edgar/data/78239/0000078239-12-000036.txt,https://www.sec.gov/Archives/edgar/data/78239/0000078239-12-000036.txt,data_edgar\raw\2012\edgar\data\78239\0000078239-12-000036.txt,edgar/data/78239/0000078239-12-000036.txt,296568
783325,WISCONSIN ENERGY CORP,10-Q,2012-05-03,2,2012,edgar/data/783325/0000107815-12-000071.txt,https://www.sec.gov/Archives/edgar/data/783325/0000107815-12-000071.txt,data_edgar\raw\2012\edgar\data\783325\0000107815-12-000071.txt,edgar/data/783325/0000107815-12-000071.txt,315117
78814,PITNEY BOWES INC /DE/,10-Q,2012-05-08,2,2012,edgar/data/78814/0000078814-12-000007.txt,https://www.sec.gov/Archives/edgar/data/78814/0000078814-12-000007.txt,data_edgar\raw\2012\edgar\data\78814\0000078814-12-000007.txt,edgar/data/78814/0000078814-12-000007.txt,297018
788784,PUBLIC SERVICE ENTERPRISE GROUP INC,10-Q,2012-05-02,2,2012,edgar/data/788784/0001193125-12-205116.txt,https://www.sec.gov/Archives/edgar/data/788784/0001193125-12-205116.txt,data_edgar\raw\2012\edgar\data\788784\0001193125-12-205116.txt,edgar/data/788784/0001193125-12-205116.txt,298482
789019,MICROSOFT CORP,10-Q,2012-04-19,2,2012,edgar/data/789019/0001193125-12-170665.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-12-170665.txt,data_edgar\raw\2012\edgar\data\789019\0001193125-12-170665.txt,edgar/data/789019/0001193125-12-170665.txt,21835
789073,BEAM INC,10-Q,2012-05-08,2,2012,edgar/data/789073/0001193125-12-215612.txt,https://www.sec.gov/Archives/edgar/data/789073/0001193125-12-215612.txt,data_edgar\raw\2012\edgar\data\789073\0001193125-12-215612.txt,edgar/data/789073/0001193125-12-215612.txt,249999
789570,MGM Resorts International,10-Q,2012-05-08,2,2012,edgar/data/789570/0001104659-12-033979.txt,https://www.sec.gov/Archives/edgar/data/789570/0001104659-12-033979.txt,data_edgar\raw\2012\edgar\data\789570\0001104659-12-033979.txt,edgar/data/789570/0001104659-12-033979.txt,286798
790070,EMC CORP,10-Q,2012-05-02,2,2012,edgar/data/790070/0001193125-12-204667.txt,https://www.sec.gov/Archives/edgar/data/790070/0001193125-12-204667.txt,data_edgar\raw\2012\edgar\data\790070\0001193125-12-204667.txt,edgar/data/790070/0001193125-12-204667.txt,121729
791519,STAPLES INC,10-Q,2012-05-16,2,2012,edgar/data/791519/0000791519-12-000021.txt,https://www.sec.gov/Archives/edgar/data/791519/0000791519-12-000021.txt,data_edgar\raw\2012\edgar\data\791519\0000791519-12-000021.txt,edgar/data/791519/0000791519-12-000021.txt,34740
791907,LINEAR TECHNOLOGY CORP /CA/,10-Q,2012-05-03,2,2012,edgar/data/791907/0000791907-12-000011.txt,https://www.sec.gov/Archives/edgar/data/791907/0000791907-12-000011.txt,data_edgar\raw\2012\edgar\data\791907\0000791907-12-000011.txt,edgar/data/791907/0000791907-12-000011.txt,30843
793952,HARLEY DAVIDSON INC,10-Q,2012-05-10,2,2012,edgar/data/793952/0001193125-12-225094.txt,https://www.sec.gov/Archives/edgar/data/793952/0001193125-12-225094.txt,data_edgar\raw\2012\edgar\data\793952\0001193125-12-225094.txt,edgar/data/793952/0001193125-12-225094.txt,277444
794323,LEVEL 3 COMMUNICATIONS INC,10-Q,2012-05-08,2,2012,edgar/data/794323/0000794323-12-000008.txt,https://www.sec.gov/Archives/edgar/data/794323/0000794323-12-000008.txt,data_edgar\raw\2012\edgar\data\794323\0000794323-12-000008.txt,edgar/data/794323/0000794323-12-000008.txt,30771
794367,"Macy's, Inc.",10-Q,2012-06-04,2,2012,edgar/data/794367/0000794367-12-000130.txt,https://www.sec.gov/Archives/edgar/data/794367/0000794367-12-000130.txt,data_edgar\raw\2012\edgar\data\794367\0000794367-12-000130.txt,edgar/data/794367/0000794367-12-000130.txt,318091
795266,KB HOME,10-Q,2012-04-09,2,2012,edgar/data/795266/0001193125-12-154270.txt,https://www.sec.gov/Archives/edgar/data/795266/0001193125-12-154270.txt,data_edgar\raw\2012\edgar\data\795266\0001193125-12-154270.txt,edgar/data/795266/0001193125-12-154270.txt,283234
