cik,company,form,date_filed,quarter,year,filename,url,local_path,relative_path,companyid
27904,"DELTA AIR LINES, INC.",10-Q,2020-07-15,3,2020,edgar/data/27904/0000027904-20-000010.txt,https://www.sec.gov/Archives/edgar/data/27904/0000027904-20-000010.txt,data_edgar\raw\2020\edgar\data\27904\0000027904-20-000010.txt,edgar/data/27904/0000027904-20-000010.txt,266311
28412,COMERICA INC /NEW/,10-Q,2020-07-31,3,2020,edgar/data/28412/0000028412-20-000088.txt,https://www.sec.gov/Archives/edgar/data/28412/0000028412-20-000088.txt,data_edgar\raw\2020\edgar\data\28412\0000028412-20-000088.txt,edgar/data/28412/0000028412-20-000088.txt,318670
29534,DOLLAR GENERAL CORP,10-Q,2020-08-27,3,2020,edgar/data/29534/0001558370-20-010856.txt,https://www.sec.gov/Archives/edgar/data/29534/0001558370-20-010856.txt,data_edgar\raw\2020\edgar\data\29534\0001558370-20-010856.txt,edgar/data/29534/0001558370-20-010856.txt,266974
2969,AIR PRODUCTS & CHEMICALS INC /DE/,10-Q,2020-07-23,3,2020,edgar/data/2969/0000002969-20-000035.txt,https://www.sec.gov/Archives/edgar/data/2969/0000002969-20-000035.txt,data_edgar\raw\2020\edgar\data\2969\0000002969-20-000035.txt,edgar/data/2969/0000002969-20-000035.txt,248356
29905,DOVER Corp,10-Q,2020-07-22,3,2020,edgar/data/29905/0000029905-20-000035.txt,https://www.sec.gov/Archives/edgar/data/29905/0000029905-20-000035.txt,data_edgar\raw\2020\edgar\data\29905\0000029905-20-000035.txt,edgar/data/29905/0000029905-20-000035.txt,174901
29915,DOW CHEMICAL CO /DE/,10-Q,2020-07-24,3,2020,edgar/data/29915/0001751788-20-000024.txt,https://www.sec.gov/Archives/edgar/data/29915/0001751788-20-000024.txt,data_edgar\raw\2020\edgar\data\29915\0001751788-20-000024.txt,edgar/data/29915/0001751788-20-000024.txt,768440
29989,OMNICOM GROUP INC.,10-Q,2020-07-28,3,2020,edgar/data/29989/0000029989-20-000010.txt,https://www.sec.gov/Archives/edgar/data/29989/0000029989-20-000010.txt,data_edgar\raw\2020\edgar\data\29989\0000029989-20-000010.txt,edgar/data/29989/0000029989-20-000010.txt,96161
310158,"Merck & Co., Inc.",10-Q,2020-08-05,3,2020,edgar/data/310158/0000310158-20-000026.txt,https://www.sec.gov/Archives/edgar/data/310158/0000310158-20-000026.txt,data_edgar\raw\2020\edgar\data\310158\0000310158-20-000026.txt,edgar/data/310158/0000310158-20-000026.txt,288502
310764,STRYKER CORP,10-Q,2020-07-31,3,2020,edgar/data/310764/0000310764-20-000125.txt,https://www.sec.gov/Archives/edgar/data/310764/0000310764-20-000125.txt,data_edgar\raw\2020\edgar\data\310764\0000310764-20-000125.txt,edgar/data/310764/0000310764-20-000125.txt,94614
313616,DANAHER CORP /DE/,10-Q,2020-07-23,3,2020,edgar/data/313616/0000313616-20-000120.txt,https://www.sec.gov/Archives/edgar/data/313616/0000313616-20-000120.txt,data_edgar\raw\2020\edgar\data\313616\0000313616-20-000120.txt,edgar/data/313616/0000313616-20-000120.txt,265621
